"","descriptive_colnames","colheaders_raw","colheaders_processed","FieldID","instance","array","Path","Category","Field","Participants","Items","Stability","ValueType","Units","ItemType","Strata","Sexed","Instances","Array","Coding","Notes","Link"
"317","cholesterol_in_medium_hdl_f23568_1_0","23568-1.0","f23568_1_0","23568","1","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesterol in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesterol in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23568"
"318","cholesteryl_esters_in_medium_hdl_f23569_0_0","23569-0.0","f23569_0_0","23569","0","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesteryl Esters in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesteryl Esters in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23569"
"319","cholesteryl_esters_in_medium_hdl_f23569_1_0","23569-1.0","f23569_1_0","23569","1","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesteryl Esters in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesteryl Esters in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23569"
"320","free_cholesterol_in_medium_hdl_f23570_0_0","23570-0.0","f23570_0_0","23570","0","0","Biological samples > Blood assays > NMR metabolomics","220","Free Cholesterol in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Free Cholesterol in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23570"
"321","free_cholesterol_in_medium_hdl_f23570_1_0","23570-1.0","f23570_1_0","23570","1","0","Biological samples > Blood assays > NMR metabolomics","220","Free Cholesterol in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Free Cholesterol in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23570"
"322","triglycerides_in_medium_hdl_f23571_0_0","23571-0.0","f23571_0_0","23571","0","0","Biological samples > Blood assays > NMR metabolomics","220","Triglycerides in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Triglycerides in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23571"
"323","triglycerides_in_medium_hdl_f23571_1_0","23571-1.0","f23571_1_0","23571","1","0","Biological samples > Blood assays > NMR metabolomics","220","Triglycerides in Medium HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Triglycerides in Medium HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Medium HDL (average diameter 10.9 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23571"
"324","concentration_of_small_hdl_particles_f23572_0_0","23572-0.0","f23572_0_0","23572","0","0","Biological samples > Blood assays > NMR metabolomics","220","Concentration of Small HDL Particles","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Concentration of Small HDL Particles from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23572"
"325","concentration_of_small_hdl_particles_f23572_1_0","23572-1.0","f23572_1_0","23572","1","0","Biological samples > Blood assays > NMR metabolomics","220","Concentration of Small HDL Particles","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Concentration of Small HDL Particles from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23572"
"326","total_lipids_in_small_hdl_f23573_0_0","23573-0.0","f23573_0_0","23573","0","0","Biological samples > Blood assays > NMR metabolomics","220","Total Lipids in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Total Lipids in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23573"
"327","total_lipids_in_small_hdl_f23573_1_0","23573-1.0","f23573_1_0","23573","1","0","Biological samples > Blood assays > NMR metabolomics","220","Total Lipids in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Total Lipids in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23573"
"328","phospholipids_in_small_hdl_f23574_0_0","23574-0.0","f23574_0_0","23574","0","0","Biological samples > Blood assays > NMR metabolomics","220","Phospholipids in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Phospholipids in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23574"
"329","phospholipids_in_small_hdl_f23574_1_0","23574-1.0","f23574_1_0","23574","1","0","Biological samples > Blood assays > NMR metabolomics","220","Phospholipids in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Phospholipids in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23574"
"330","cholesterol_in_small_hdl_f23575_0_0","23575-0.0","f23575_0_0","23575","0","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesterol in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesterol in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23575"
"331","cholesterol_in_small_hdl_f23575_1_0","23575-1.0","f23575_1_0","23575","1","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesterol in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesterol in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23575"
"332","cholesteryl_esters_in_small_hdl_f23576_0_0","23576-0.0","f23576_0_0","23576","0","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesteryl Esters in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesteryl Esters in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23576"
"333","cholesteryl_esters_in_small_hdl_f23576_1_0","23576-1.0","f23576_1_0","23576","1","0","Biological samples > Blood assays > NMR metabolomics","220","Cholesteryl Esters in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Cholesteryl Esters in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23576"
"334","free_cholesterol_in_small_hdl_f23577_0_0","23577-0.0","f23577_0_0","23577","0","0","Biological samples > Blood assays > NMR metabolomics","220","Free Cholesterol in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Free Cholesterol in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23577"
"335","free_cholesterol_in_small_hdl_f23577_1_0","23577-1.0","f23577_1_0","23577","1","0","Biological samples > Blood assays > NMR metabolomics","220","Free Cholesterol in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Free Cholesterol in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23577"
"336","triglycerides_in_small_hdl_f23578_0_0","23578-0.0","f23578_0_0","23578","0","0","Biological samples > Blood assays > NMR metabolomics","220","Triglycerides in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Triglycerides in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23578"
"337","triglycerides_in_small_hdl_f23578_1_0","23578-1.0","f23578_1_0","23578","1","0","Biological samples > Blood assays > NMR metabolomics","220","Triglycerides in Small HDL","121716","123142","Accruing","Continuous","mmol/l","Data","Primary","Unisex","2","1",NA,"Triglycerides in Small HDL from Nightingale Health data. Biomarker group: Lipoprotein subclasses, Biomarker subgroup: Small HDL (average diameter 8.7 nm)","http://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=23578"
